team,jersey,player_tm,tm_url,pos,dob,club,market_value,birthplace_city,birthplace_country,birthplace_lat,birthplace_lon
Senegal,6,Pathé Ciss,https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,Central Midfield,1994-03-16,Rayo Vallecano,1800000.0,Dakar,Senegal,14.693425,-17.447938
Senegal,7,Assane Diao,https://www.transfermarkt.com/assane-diao/profil/spieler/1061282,Left Winger,2005-09-07,Como 1907,30000000.0,Ndongane,Senegal,,
Senegal,8,Lamine Camara,https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,Central Midfield,2004-01-01,AS Monaco,40000000.0,Diouloulou,Senegal,13.0482815,-16.598754
Senegal,9,Bamba Dieng,https://www.transfermarkt.com/bamba-dieng/profil/spieler/822458,Centre-Forward,2000-03-23,FC Lorient,15000000.0,Pikine,Senegal,14.751544,-17.396413
Senegal,10,Sadio Mané,https://www.transfermarkt.com/sadio-mane/profil/spieler/200512,Left Winger,1992-04-10,Al-Nassr FC,6000000.0,"Bambali, Sédhiou",Senegal,12.655907,-15.4529962
Senegal,11,Nicolas Jackson,https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,Centre-Forward,2001-06-20,Bayern Munich,40000000.0,Banjul,The Gambia,13.45535,-16.575646
Senegal,12,Cherif Ndiaye,https://www.transfermarkt.com/cherif-ndiaye/profil/spieler/480705,Centre-Forward,1996-01-23,Samsunspor,5000000.0,Dakar,Senegal,14.693425,-17.447938
Senegal,13,Iliman Ndiaye,https://www.transfermarkt.com/iliman-ndiaye/profil/spieler/623570,Right Winger,2000-03-06,Everton FC,55000000.0,Rouen,France,49.4404591,1.0939658
Senegal,14,Ismail Jakobs,https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,Left-Back,1999-08-17,Galatasaray,8000000.0,Köln,Germany,50.938361,6.959974
Senegal,15,Krépin Diatta,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,Right Midfield,1999-02-25,AS Monaco,6000000.0,Dakar,Senegal,14.693425,-17.447938
Senegal,16,Edouard Mendy,https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531,Goalkeeper,1992-03-01,Al-Ahli SFC,4000000.0,Montivilliers,France,49.5457966,0.1920827
Senegal,17,Pape Matar Sarr,https://www.transfermarkt.com/pape-matar-sarr/profil/spieler/568693,Central Midfield,2002-09-14,Tottenham Hotspur,30000000.0,Thiaroye,Senegal,14.7473433,-17.3687784
Senegal,18,Ismaïla Sarr,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,Right Winger,1998-02-25,Crystal Palace,40000000.0,Saint-Louis,Senegal,16.0280445,-16.5048686
Senegal,19,Moussa Niakhaté,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,Centre-Back,1996-03-08,Olympique Lyon,15000000.0,Roubaix,France,50.6915893,3.1741734
Senegal,20,Ibrahim Mbaye,https://www.transfermarkt.com/ibrahim-mbaye/profil/spieler/1185888,Right Winger,2008-01-24,Paris Saint-Germain,30000000.0,Trappes,France,48.7760957,1.9988356
Senegal,21,Habib Diarra,https://www.transfermarkt.com/habib-diarra/profil/spieler/876631,Central Midfield,2004-01-03,Sunderland AFC,35000000.0,Guédiawaye,Senegal,14.7771207,-17.390071
Senegal,22,Bara Sapoko Ndiaye,https://www.transfermarkt.com/bara-sapoko-ndiaye/profil/spieler/1497653,Central Midfield,2007-12-31,Bayern Munich,4000000.0,Mékhé,Senegal,15.1138084,-16.6326816
Senegal,23,Mory Diaw,https://www.transfermarkt.com/mory-diaw/profil/spieler/164904,Goalkeeper,1993-06-22,Le Havre AC,900000.0,Poissy,France,48.9274192,2.0426301
Senegal,24,Antoine Mendy,https://www.transfermarkt.com/antoine-mendy/profil/spieler/891998,Centre-Back,2004-05-27,OGC Nice,10000000.0,Marseille,France,43.2963986,5.3777888
Senegal,25,El Hadji Malick Diouf,https://www.transfermarkt.com/el-hadji-malick-diouf/profil/spieler/1111589,Left-Back,2004-12-28,West Ham United,28000000.0,Ziguinchor,Senegal,12.5634929,-16.2724609
Senegal,26,Pape Gueye,https://www.transfermarkt.com/pape-gueye/profil/spieler/485963,Central Midfield,1999-01-24,Villarreal CF,40000000.0,Montreuil,France,50.4638918,1.7631125
South Africa,1,Ronwen Williams,https://www.transfermarkt.com/ronwen-williams/profil/spieler/175577,Goalkeeper,1992-01-21,Mamelodi Sundowns FC,800000.0,"Port Elizabeth, Eastern Cape",South Africa,-33.9618598,25.6186731
South Africa,2,Thabang Matuludi,https://www.transfermarkt.com/thabang-matuludi/profil/spieler/1109254,Right-Back,1999-01-14,Polokwane City FC,1200000.0,"Dennilton, Limpopo",South Africa,-25.2655556,29.1688889
South Africa,3,Khulumani Ndamane,https://www.transfermarkt.com/khulumani-ndamane/profil/spieler/1283140,Centre-Back,2004-02-05,Mamelodi Sundowns FC,1200000.0,"Sahlumbe, KwaZulu-Natal",South Africa,,
South Africa,4,Teboho Mokoena,https://www.transfermarkt.com/teboho-mokoena/profil/spieler/436372,Defensive Midfield,1997-01-24,Mamelodi Sundowns FC,2800000.0,"Bethlehem, Free State",South Africa,-28.2308333,28.3088889
South Africa,5,Thalente Mbatha,https://www.transfermarkt.com/thalente-mbatha/profil/spieler/735697,Central Midfield,2000-03-06,Orlando Pirates,2000000.0,"KwaMashu, KwaZulu-Natal",South Africa,-29.741389,30.962222
South Africa,6,Aubrey Modiba,https://www.transfermarkt.com/aubrey-modiba/profil/spieler/353432,Left-Back,1995-07-22,Mamelodi Sundowns FC,1800000.0,"Polokwane, Limpopo",South Africa,-23.9058333,29.4613889
South Africa,7,Oswin Appollis,https://www.transfermarkt.com/oswin-appollis/profil/spieler/673381,Left Winger,2001-08-25,Orlando Pirates,2500000.0,"Cape Town, Western Cape",South Africa,-33.9288301,18.4172197
South Africa,8,Tshepang Moremi,https://www.transfermarkt.com/tshepang-moremi/profil/spieler/844485,Left Winger,2000-10-02,Orlando Pirates,1400000.0,"Sharpeville,  Gauteng",South Africa,-26.685,27.8758333
South Africa,9,Lyle Foster,https://www.transfermarkt.com/lyle-foster/profil/spieler/467623,Centre-Forward,2000-09-03,Burnley FC,8000000.0,"Soweto, Gauteng",South Africa,-26.2227778,27.89
South Africa,10,Relebohile Mofokeng,https://www.transfermarkt.com/relebohile-mofokeng/profil/spieler/1125037,Left Winger,2004-10-23,Orlando Pirates,3000000.0,"Sharpeville, Gauteng",South Africa,-26.685,27.8758333
South Africa,11,Themba Zwane,https://www.transfermarkt.com/themba-zwane/profil/spieler/176578,Attacking Midfield,1989-08-03,Mamelodi Sundowns FC,250000.0,"Tembisa, Gauteng",South Africa,-26.0096119,28.2313797
South Africa,12,Thapelo Maseko,https://www.transfermarkt.com/thapelo-maseko/profil/spieler/983330,Left Winger,2003-11-11,AEL Limassol,750000.0,"Sebokeng, Gauteng",South Africa,-26.560278,27.8625
South Africa,13,Yaya Sithole,https://www.transfermarkt.com/yaya-sithole/profil/spieler/401736,Central Midfield,1999-03-03,CD Tondela,600000.0,"Durban, KwaZulu-Natal",South Africa,-29.861825,31.009909
South Africa,14,Mbekezeli Mbokazi,https://www.transfermarkt.com/mbekezeli-mbokazi/profil/spieler/1378320,Centre-Back,2005-09-19,Chicago Fire FC,3500000.0,"Hluhluwe, KwaZulu-Natal",South Africa,-28.0175,32.269167
South Africa,15,Iqraam Rayners,https://www.transfermarkt.com/iqraam-rayners/profil/spieler/337884,Centre-Forward,1995-12-19,Mamelodi Sundowns FC,2800000.0,"Cape Town, Western Cape",South Africa,-33.9288301,18.4172197
South Africa,16,Sipho Chaine,https://www.transfermarkt.com/sipho-chaine/profil/spieler/453370,Goalkeeper,1996-12-14,Orlando Pirates,1600000.0,"Bloemfontein, Free State",South Africa,-29.116395,26.215496
South Africa,17,Evidence Makgopa,https://www.transfermarkt.com/evidence-makgopa/profil/spieler/746781,Centre-Forward,2000-06-05,Orlando Pirates,1400000.0,"GaMampa, Limpopo",South Africa,,
South Africa,18,Samukele Kabini,https://www.transfermarkt.com/samukele-kabini/profil/spieler/1175086,Left-Back,2004-03-15,Molde FK,2500000.0,Johannesburg,South Africa,-26.205,28.049722
South Africa,19,Nkosinathi Sibisi,https://www.transfermarkt.com/nkosinathi-sibisi/profil/spieler/399068,Centre-Back,1995-09-22,Orlando Pirates,1600000.0,"Durban, KwaZulu-Natal",South Africa,-29.861825,31.009909
South Africa,20,Khuliso Mudau,https://www.transfermarkt.com/khuliso-mudau/profil/spieler/450806,Right-Back,1995-04-26,Mamelodi Sundowns FC,1200000.0,"Musina, Limpopo",South Africa,-22.3453519,30.0268526
South Africa,21,Ime Okon,https://www.transfermarkt.com/ime-okon/profil/spieler/1107265,Centre-Back,2004-02-20,Hannover 96,2000000.0,Johannesburg,South Africa,-26.205,28.049722
South Africa,22,Ricardo Goss,https://www.transfermarkt.com/ricardo-goss/profil/spieler/258304,Goalkeeper,1994-04-02,Siwelele Football Club ,350000.0,"Durban, KwaZulu-Natal",South Africa,-29.861825,31.009909
South Africa,23,Jayden Adams,https://www.transfermarkt.com/jayden-adams/profil/spieler/804472,Central Midfield,2001-05-05,Mamelodi Sundowns FC,1800000.0,"Cape Town, Western Cape",South Africa,-33.9288301,18.4172197
South Africa,24,Olwethu Makhanya,https://www.transfermarkt.com/olwethu-makhanya/profil/spieler/1069801,Centre-Back,2004-04-30,Philadelphia Union,2000000.0,"Durban, KwaZulu Natal",South Africa,-29.861825,31.009909
South Africa,25,Kamogelo Sebelebele,https://www.transfermarkt.com/kamogelo-sebelebele/profil/spieler/994370,Right-Back,2002-07-21,Orlando Pirates,1200000.0,,,,
South Africa,26,Bradley Cross,https://www.transfermarkt.com/bradley-cross/profil/spieler/555209,Left-Back,2001-01-30,Kaizer Chiefs,1000000.0,"Kempton Park, Gauteng",South Africa,-26.0964372,28.2336325
South Korea,1,Seung-gyu Kim,https://www.transfermarkt.com/seung-gyu-kim/profil/spieler/92076,Goalkeeper,1990-09-30,FC Tokyo,500000.0,"Dong-gu, Ulsan","Korea, South",,
South Korea,2,Han-beom Lee,https://www.transfermarkt.com/han-beom-lee/profil/spieler/706963,Centre-Back,2002-06-17,FC Midtjylland,3000000.0,Daegu,"Korea, South",,
South Korea,3,Gi-hyuk Lee,https://www.transfermarkt.com/gi-hyuk-lee/profil/spieler/763349,Centre-Back,2000-07-07,Gangwon FC,800000.0,Seoul,"Korea, South",,
South Korea,4,Min-jae Kim,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,Centre-Back,1996-11-15,Bayern Munich,20000000.0,"Tongyeong, Gyeongnam","Korea, South",,
South Korea,5,Tae-hyeon Kim,https://www.transfermarkt.com/tae-hyeon-kim/profil/spieler/645847,Centre-Back,2000-09-17,Kashima Antlers,1200000.0,"Gimpo, Gyeonggi","Korea, South",,
South Korea,6,In-beom Hwang,https://www.transfermarkt.com/in-beom-hwang/profil/spieler/365394,Defensive Midfield,1996-09-20,Feyenoord Rotterdam,7000000.0,Daejeon,"Korea, South",,
South Korea,7,Heung-min Son,https://www.transfermarkt.com/heung-min-son/profil/spieler/91845,Left Winger,1992-07-08,Los Angeles FC,15000000.0,"Chuncheon, Gangwon","Korea, South",,
South Korea,8,Seung-ho Paik,https://www.transfermarkt.com/seung-ho-paik/profil/spieler/282689,Central Midfield,1997-03-17,Birmingham City,2000000.0,Seoul,"Korea, South",,
South Korea,9,Gue-sung Cho,https://www.transfermarkt.com/gue-sung-cho/profil/spieler/652537,Centre-Forward,1998-01-25,FC Midtjylland,2500000.0,"Ansan, Gyeonggi","Korea, South",37.2972809,126.7457246
South Korea,10,Jae-sung Lee,https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398,Attacking Midfield,1992-08-10,1.FSV Mainz 05,2000000.0,Ulsan,"Korea, South",,
South Korea,11,Hee-chan Hwang,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246,Centre-Forward,1996-01-26,Wolverhampton Wanderers,6000000.0,"Chuncheon, Gangwon","Korea, South",,
South Korea,12,Bum-keun Song,https://www.transfermarkt.com/bum-keun-song/profil/spieler/508237,Goalkeeper,1997-10-15,Jeonbuk Hyundai Motors,1000000.0,"Seongnam, Gyeonggi","Korea, South",,
South Korea,13,Tae-seok Lee,https://www.transfermarkt.com/tae-seok-lee/profil/spieler/639027,Left-Back,2002-07-28,Austria Vienna,2000000.0,Seoul,"Korea, South",,
South Korea,14,Wi-je Cho,https://www.transfermarkt.com/wi-je-cho/profil/spieler/550978,Centre-Back,2001-08-25,Jeonbuk Hyundai Motors,550000.0,"Nam-gu, Busan","Korea, South",,
South Korea,15,Moon-hwan Kim,https://www.transfermarkt.com/moon-hwan-kim/profil/spieler/524592,Right-Back,1995-08-01,Daejeon Hana Citizen,750000.0,"Hwaseong, Gyeonggi","Korea, South",,
South Korea,16,Jin-seob Park,https://www.transfermarkt.com/jin-seob-park/profil/spieler/557469,Defensive Midfield,1995-10-23,Zhejiang FC,1000000.0,"Jeonju, Jeollabuk","Korea, South",,
South Korea,17,Jun-ho Bae,https://www.transfermarkt.com/jun-ho-bae/profil/spieler/912081,Attacking Midfield,2003-08-21,Stoke City,4000000.0,Daegu,"Korea, South",,
South Korea,18,Hyeon-gyu Oh,https://www.transfermarkt.com/hyeon-gyu-oh/profil/spieler/639246,Centre-Forward,2001-04-12,Besiktas JK,15000000.0,"Namyangju, Gyeonggi","Korea, South",,
South Korea,19,Kang-in Lee,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,Attacking Midfield,2001-02-19,Paris Saint-Germain,28000000.0,"Namdong-gu, Incheon","Korea, South",,
South Korea,20,Hyun-jun Yang,https://www.transfermarkt.com/hyun-jun-yang/profil/spieler/853110,Right Winger,2002-05-25,Celtic FC,5000000.0,"Yeongdo-gu, Busan","Korea, South",,
South Korea,21,Hyeon-woo Jo,https://www.transfermarkt.com/hyeon-woo-jo/profil/spieler/260171,Goalkeeper,1991-09-25,Ulsan HD FC,650000.0,Seoul,"Korea, South",,
South Korea,22,Young-woo Seol,https://www.transfermarkt.com/young-woo-seol/profil/spieler/639414,Right-Back,1998-12-05,Red Star Belgrade,6500000.0,"Ulju, Ulsan","Korea, South",,
South Korea,23,Jens Castrop,https://www.transfermarkt.com/jens-castrop/profil/spieler/613192,Central Midfield,2003-07-29,Borussia Mönchengladbach,10000000.0,Düsseldorf,Germany,51.2254018,6.7763137
South Korea,24,Jin-gyu Kim,https://www.transfermarkt.com/jin-gyu-kim/profil/spieler/365377,Central Midfield,1997-02-24,Jeonbuk Hyundai Motors,1200000.0,"Pohang, Gyeongbuk","Korea, South",,
South Korea,25,Ji-sung Eom,https://www.transfermarkt.com/ji-sung-eom/profil/spieler/706968,Left Winger,2002-05-09,Swansea City,1800000.0,"Gimje, Jeonbuk","Korea, South",,
South Korea,26,Dong-gyeong Lee,https://www.transfermarkt.com/dong-gyeong-lee/profil/spieler/558086,Attacking Midfield,1997-09-20,Ulsan HD FC,1600000.0,Daegu,"Korea, South",,
Spain,1,David Raya,https://www.transfermarkt.com/david-raya/profil/spieler/262749,Goalkeeper,1995-09-15,Arsenal FC,30000000.0,Barcelona,Spain,41.3825802,2.177073
Spain,2,Marc Pubill,https://www.transfermarkt.com/marc-pubill/profil/spieler/844637,Centre-Back,2003-06-20,Atlético de Madrid,35000000.0,Terrassa,Spain,41.5629623,2.0100492
Spain,3,Alejandro Grimaldo,https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082,Left-Back,1995-09-20,Bayer 04 Leverkusen,20000000.0,Valencia,Spain,39.4697065,-0.3763353
Spain,4,Eric García,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,Centre-Back,2001-01-09,FC Barcelona,40000000.0,Barcelona,Spain,41.3825802,2.177073
Spain,5,Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,Right-Back,1995-01-30,Atlético de Madrid,20000000.0,Madrid,Spain,40.416782,-3.703507
Spain,6,Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,Central Midfield,1996-06-22,Arsenal FC,25000000.0,Pamplona,Spain,42.815686,-1.6522353
Spain,7,Ferran Torres,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Centre-Forward,2000-02-29,FC Barcelona,50000000.0,Foios,Spain,39.5381541,-0.3561396
Spain,8,Fabián Ruiz,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,Central Midfield,1996-04-03,Paris Saint-Germain,30000000.0,Los Palacios y Villafranca,Spain,37.1582119,-5.9244567
Spain,9,Gavi,https://www.transfermarkt.com/gavi/profil/spieler/646740,Central Midfield,2004-08-05,FC Barcelona,30000000.0,Los Palacios y Villafranca,Spain,37.1582119,-5.9244567
Spain,10,Dani Olmo,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,Attacking Midfield,1998-05-07,FC Barcelona,60000000.0,Terrassa,Spain,41.5629623,2.0100492
Spain,11,Yéremy Pino,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,Right Winger,2002-10-20,Crystal Palace,30000000.0,Las Palmas de Gran Canaria,Spain,28.1288694,-15.4349015
Spain,12,Pedro Porro,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,Right-Back,1999-09-13,Tottenham Hotspur,35000000.0,Don Benito,Spain,38.9540269,-5.8619466
Spain,13,Joan García,https://www.transfermarkt.com/joan-garcia/profil/spieler/561613,Goalkeeper,2001-05-04,FC Barcelona,45000000.0,Sallent de Llobregat,Spain,41.7897201,1.8978442
Spain,14,Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,Centre-Back,1994-05-27,Athletic Bilbao,8000000.0,Agen,France,44.2015827,0.6176112
Spain,15,Álex Baena,https://www.transfermarkt.com/alex-baena/profil/spieler/548111,Left Winger,2001-07-20,Atlético de Madrid,40000000.0,Roquetas de Mar,Spain,36.7630203,-2.6115886
Spain,16,Rodri,https://www.transfermarkt.com/rodri/profil/spieler/357565,Defensive Midfield,1996-06-22,Manchester City,50000000.0,Madrid,Spain,40.416782,-3.703507
Spain,17,Nico Williams,https://www.transfermarkt.com/nico-williams/profil/spieler/709187,Left Winger,2002-07-12,Athletic Bilbao,40000000.0,Pamplona,Spain,42.815686,-1.6522353
Spain,18,Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,Defensive Midfield,1999-02-02,Arsenal FC,75000000.0,Donostia-San Sebastián,Spain,43.3224219,-1.9838889
Spain,19,Lamine Yamal,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,Right Winger,2007-07-13,FC Barcelona,200000000.0,Esplugues de Llobregat,Spain,41.3778094,2.0886257
Spain,20,Pedri,https://www.transfermarkt.com/pedri/profil/spieler/683840,Central Midfield,2002-11-25,FC Barcelona,150000000.0,Tegueste,Spain,28.5180023,-16.3357755
Spain,21,Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,Centre-Forward,1997-04-21,Real Sociedad,25000000.0,Eibar,Spain,43.1842839,-2.4732748
Spain,22,Pau Cubarsí,https://www.transfermarkt.com/pau-cubarsi/profil/spieler/962110,Centre-Back,2007-01-22,FC Barcelona,80000000.0,Estanyol,Spain,41.9411518,2.7406459
Spain,23,Unai Simón,https://www.transfermarkt.com/unai-simon/profil/spieler/262396,Goalkeeper,1997-06-11,Athletic Bilbao,22000000.0,Vitoria-Gasteiz,Spain,42.8505845,-2.66145
Spain,24,Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,Left-Back,1998-07-22,Chelsea FC,50000000.0,Alella,Spain,41.4955603,2.2935325
Spain,25,Víctor Muñoz,https://www.transfermarkt.com/victor-munoz/profil/spieler/935231,Left Winger,2003-07-13,CA Osasuna,30000000.0,Barcelona,Spain,41.3825802,2.177073
Spain,26,Borja Iglesias,https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,Centre-Forward,1993-01-17,Celta de Vigo,2800000.0,Santiago de Compostela,Spain,42.9064576,-8.5192983
Sweden,1,Jacob Widell Zetterström,https://www.transfermarkt.com/jacob-widell-zetterstrom/profil/spieler/549440,Goalkeeper,1998-07-11,Derby County,2500000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,2,Gustaf Lagerbielke,https://www.transfermarkt.com/gustaf-lagerbielke/profil/spieler/485395,Centre-Back,2000-04-10,SC Braga,10000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,3,Victor Lindelöf,https://www.transfermarkt.com/victor-lindelof/profil/spieler/184573,Centre-Back,1994-07-17,Aston Villa,5000000.0,Västerås,Sweden,59.6110992,16.5463679
Sweden,4,Isak Hien,https://www.transfermarkt.com/isak-hien/profil/spieler/503075,Centre-Back,1999-01-13,Atalanta BC,22000000.0,Kista,Sweden,59.4031236,17.9424221
Sweden,5,Gabriel Gudmundsson,https://www.transfermarkt.com/gabriel-gudmundsson/profil/spieler/362108,Left-Back,1999-04-29,Leeds United,20000000.0,Malmö,Sweden,55.6052931,13.0001566
Sweden,6,Herman Johansson,https://www.transfermarkt.com/herman-johansson/profil/spieler/744853,Right Midfield,1997-10-16,FC Dallas,1800000.0,Örnsköldsvik,Sweden,63.2888613,18.7160209
Sweden,7,Lucas Bergvall,https://www.transfermarkt.com/lucas-bergvall/profil/spieler/866246,Central Midfield,2006-02-02,Tottenham Hotspur,35000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,8,Daniel Svensson,https://www.transfermarkt.com/daniel-svensson/profil/spieler/579287,Left-Back,2002-02-12,Borussia Dortmund,22000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,9,Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,Centre-Forward,1999-09-21,Liverpool FC,85000000.0,Solna,Sweden,59.366667,18.016667
Sweden,10,Benjamin Nygren,https://www.transfermarkt.com/benjamin-nygren/profil/spieler/475949,Attacking Midfield,2001-07-08,Celtic FC,14000000.0,Göteborg,Sweden,57.7072326,11.9670171
Sweden,11,Anthony Elanga,https://www.transfermarkt.com/anthony-elanga/profil/spieler/583189,Right Winger,2002-04-27,Newcastle United,32000000.0,Hyllie,Sweden,55.5627474,12.9758659
Sweden,12,Viktor Johansson,https://www.transfermarkt.com/viktor-johansson/profil/spieler/273742,Goalkeeper,1998-09-14,Stoke City,12000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,13,Ken Sema,https://www.transfermarkt.com/ken-sema/profil/spieler/252345,Left-Back,1993-09-30,Pafos FC,800000.0,Norrköping,Sweden,58.5909124,16.1903511
Sweden,14,Hjalmar Ekdal,https://www.transfermarkt.com/hjalmar-ekdal/profil/spieler/392179,Centre-Back,1998-10-21,Burnley FC,5000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,15,Carl Starfelt,https://www.transfermarkt.com/carl-starfelt/profil/spieler/258987,Centre-Back,1995-06-01,Celta de Vigo,4500000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,16,Jesper Karlström,https://www.transfermarkt.com/jesper-karlstrom/profil/spieler/222855,Defensive Midfield,1995-06-21,Udinese Calcio,4000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,17,Viktor Gyökeres,https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443,Centre-Forward,1998-06-04,Arsenal FC,65000000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,18,Yasin Ayari,https://www.transfermarkt.com/yasin-ayari/profil/spieler/667287,Central Midfield,2003-10-06,Brighton & Hove Albion,35000000.0,Solna,Sweden,59.366667,18.016667
Sweden,19,Mattias Svanberg,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,Central Midfield,1999-01-05,VfL Wolfsburg,8000000.0,Malmö,Sweden,55.6052931,13.0001566
Sweden,20,Eric Smith,https://www.transfermarkt.com/eric-smith/profil/spieler/292534,Centre-Back,1997-01-08,FC St. Pauli,5000000.0,Halmstad,Sweden,56.6739826,12.8574827
Sweden,21,Alexander Bernhardsson,https://www.transfermarkt.com/alexander-bernhardsson/profil/spieler/633454,Right Winger,1998-09-08,Holstein Kiel,3000000.0,Göteborg,Sweden,57.7072326,11.9670171
Sweden,22,Besfort Zeneli,https://www.transfermarkt.com/besfort-zeneli/profil/spieler/715653,Central Midfield,2002-11-21,Union Saint-Gilloise,6000000.0,Säter,Sweden,60.3469718,15.7486886
Sweden,23,Kristoffer Nordfeldt,https://www.transfermarkt.com/kristoffer-nordfeldt/profil/spieler/75890,Goalkeeper,1989-06-23,AIK,175000.0,Stockholm,Sweden,59.3251172,18.0710935
Sweden,24,Elliot Stroud,https://www.transfermarkt.com/elliot-stroud/profil/spieler/687622,Left Midfield,2002-06-22,Mjällby AIF,5000000.0,Uddevalla,Sweden,58.3490555,11.9382855
Sweden,25,Gustaf Nilsson,https://www.transfermarkt.com/gustaf-nilsson/profil/spieler/320440,Centre-Forward,1997-05-23,Club Brugge KV,1800000.0,Falkenberg,Sweden,56.904894,12.4912926
Sweden,26,Taha Ali,https://www.transfermarkt.com/taha-ali/profil/spieler/731771,Left Winger,1998-07-01,Malmö FF,1500000.0,Spånga,Sweden,59.3836259,17.8981821
Switzerland,1,Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,Goalkeeper,1997-12-06,Borussia Dortmund,40000000.0,Zürich,Switzerland,47.3744489,8.5410422
Switzerland,2,Miro Muheim,https://www.transfermarkt.com/miro-muheim/profil/spieler/298603,Left-Back,1998-03-24,Hamburger SV,5000000.0,Zürich,Switzerland,47.3744489,8.5410422
Switzerland,3,Silvan Widmer,https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989,Right-Back,1993-03-05,1.FSV Mainz 05,800000.0,Aarau,Switzerland,47.3927146,8.0444448
Switzerland,4,Nico Elvedi,https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635,Centre-Back,1996-09-30,Borussia Mönchengladbach,8000000.0,Zürich,Switzerland,47.3744489,8.5410422
Switzerland,5,Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,Centre-Back,1995-07-19,Inter Milan,17000000.0,Wiesendangen,Switzerland,47.5213051,8.7889904
Switzerland,6,Denis Zakaria,https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,Defensive Midfield,1996-11-20,AS Monaco,25000000.0,Genf,Switzerland,46.2017559,6.1466014
Switzerland,7,Breel Embolo,https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,Centre-Forward,1997-02-14,Stade Rennais FC,15000000.0,Yaoundé,Cameroon,3.8689867,11.5213344
Switzerland,8,Remo Freuler,https://www.transfermarkt.com/remo-freuler/profil/spieler/148252,Central Midfield,1992-04-15,Bologna FC 1909,3000000.0,Ennenda,Switzerland,47.033828,9.0779218
Switzerland,9,Johan Manzambi,https://www.transfermarkt.com/johan-manzambi/profil/spieler/927353,Central Midfield,2005-10-14,SC Freiburg,50000000.0,Genève,Switzerland,46.2017559,6.1466014
Switzerland,10,Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,Defensive Midfield,1992-09-27,Sunderland AFC,8000000.0,Basel,Switzerland,47.5581077,7.5878261
Switzerland,11,Dan Ndoye,https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108,Right Winger,2000-10-25,Nottingham Forest,32000000.0,Nyon,Switzerland,46.3820585,6.2402791
Switzerland,12,Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,Goalkeeper,1994-06-06,FC Lorient,2500000.0,Yaoundé,Cameroon,3.8689867,11.5213344
Switzerland,13,Ricardo Rodríguez,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784,Left-Back,1992-08-25,Real Betis Balompié,1400000.0,Zürich,Switzerland,47.3744489,8.5410422
